smile,value_min,value_max,value_mean,labled,Temperature,Frequency,ATSC1d,AATSC8i,MATS3dv,MATS5d,MATS7d,MATS1s,MATS3s,MATS1v,MATS7are,MATS1i,GATS8d,GATS8m,GATS2v,GATS6v,GATS8v,GATS7p,GATS7i,AXp-2d,SdssC,SaaaC,MINdO,IC1,CIC5,PEOE_VSA8,SMR_VSA6,SlogP_VSA3,EState_VSA3,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,n6HRing,naRing,JGI8,JGI10
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.00026792,0.00026792,0.00026792,1,0.222222222,0.891571956,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000169657,0.000169657,0.000169657,1,0.222222222,0.945785978,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000107256,0.000107256,0.000107256,1,0.222222222,1,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.005121687,0.005121687,0.005121687,1,0.388888889,0.620501845,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.003530154,0.003530154,0.003530154,1,0.388888889,0.674715867,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002410092,0.002410092,0.002410092,1,0.388888889,0.728929889,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001634759,0.001634759,0.001634759,1,0.388888889,0.783143911,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001103988,0.001103988,0.001103988,1,0.388888889,0.837357934,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000743339,0.000743339,0.000743339,1,0.388888889,0.891571956,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000499508,0.000499508,0.000499508,1,0.388888889,0.945785978,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.00033521,0.00033521,0.00033521,1,0.388888889,1,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.004893877,0.004893877,0.004893877,1,0.444444444,0.620501845,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.003639968,0.003639968,0.003639968,1,0.444444444,0.674715867,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002707335,0.002707335,0.002707335,1,0.444444444,0.728929889,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002013662,0.002013662,0.002013662,1,0.444444444,0.783143911,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001497722,0.001497722,0.001497722,1,0.444444444,0.837357934,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001113975,0.001113975,0.001113975,1,0.444444444,0.891571956,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000828553,0.000828553,0.000828553,1,0.444444444,0.945785978,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000616261,0.000616261,0.000616261,1,0.444444444,1,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.006617443,0.006617443,0.006617443,1,0.555555556,0.620501845,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.004116402,0.004116402,0.004116402,1,0.555555556,0.674715867,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002555577,0.002555577,0.002555577,1,0.555555556,0.728929889,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001584869,0.001584869,0.001584869,1,0.555555556,0.783143911,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000982297,0.000982297,0.000982297,1,0.555555556,0.837357934,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000608631,0.000608631,0.000608631,1,0.555555556,0.891571956,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000377042,0.000377042,0.000377042,1,0.555555556,0.945785978,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000233552,0.000233552,0.000233552,1,0.555555556,1,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.01374005,0.01374005,0.01374005,1,0.666666667,0.620501845,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.008069338,0.008069338,0.008069338,1,0.666666667,0.674715867,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.004715341,0.004715341,0.004715341,1,0.666666667,0.728929889,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.002747552,0.002747552,0.002747552,1,0.666666667,0.783143911,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.001598343,0.001598343,0.001598343,1,0.666666667,0.837357934,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000928947,0.000928947,0.000928947,1,0.666666667,0.891571956,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000539612,0.000539612,0.000539612,1,0.666666667,0.945785978,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.000313359,0.000313359,0.000313359,1,0.666666667,1,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.01900049,0.01900049,0.01900049,1,0.755555556,0.620501845,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,0.010271249,0.010271249,0.010271249,1,0.755555556,0.674715867,0.448805761,1,0.598109618,0.672565743,0.396916247,0.542583463,0.117130092,0.415279149,0.618589151,0.795289849,0.001055342,0.546611006,0.594093148,0.614672742,0.3212505,0.594797875,0.639310371,0.518763008,0.679846809,0.297804484,0.51413364,0.743876728,0.365855276,0.249602822,0.185409311,0.18935143,0.827213709,0.498468408,0.131699894,0.129520346,0.299623811,0,0.555555556,0.132332836,0.370102903
