smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,MATS3dv,MATS1s,MATS3m,MATS6v,MATS7are,MATS1i,GATS8m,GATS8v,GATS1i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,MIC5,EState_VSA4,EState_VSA6,EState_VSA7,EState_VSA10,JGI10,CSC1=CC=CC=C1,COC1=CC=C2CNCC2=C1,CC(C)=O,CC1=CC=C2CN(C)CC2=C1,CC1=CC=CC(N)=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,C1=CC=C(CC2=CC=CC=C2)C=C1,CC1=CC=C(O)C=C1
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0021,0.0021,0.0021,0,0.666666667,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.002,0.002,0.002,0,0.444444444,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0018,0.0018,0.0018,0,0.444444444,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0018,0.0018,0.0018,0,0.555555556,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0013,0.00138,0.00134,0,0.388888889,0.077562731,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00125,0.00125,0.00125,0,0.333333333,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0012,0.00121,0.001205,0,0.388888889,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0012,0.0012,0.0012,0,0.444444444,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00115,0.00115,0.00115,0,0.555555556,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0011,0.0011,0.0011,0,0.444444444,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.001,0.00107,0.001035,0,0.388888889,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0009,0.0009,0.0009,0,0.333333333,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0008,0.0009,0.00085,0,0.388888889,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00082,0.00082,0.00082,0,0.333333333,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0008,0.0008,0.0008,0,0.222222222,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00075,0.00075,0.00075,0,0.222222222,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00075,0.00075,0.00075,0,0.444444444,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00069,0.0008,0.000745,0,0.388888889,0.542939114,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0007,0.00076,0.00073,0,0.388888889,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00072,0.00072,0.00072,0,0.222222222,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00068,0.00068,0.00068,0,0.222222222,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00065,0.00065,0.00065,0,0.333333333,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0006,0.0006,0.0006,0,0.111111111,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00058,0.00058,0.00058,0,0.111111111,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00056,0.00056,0.00056,0,0.111111111,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00056,0.00056,0.00056,0,0.222222222,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00052,0.0006,0.00056,0,0.388888889,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00054,0.00054,0.00054,0,0.111111111,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0005,0.0005,0.0005,0,0,0.155125461,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00048,0.00048,0.00048,0,0,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00048,0.00048,0.00048,0,0.111111111,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00046,0.00046,0.00046,0,0,0.310250922,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00044,0.00044,0.00044,0,0,0.387813653,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.00042,0.00042,0.00042,0,0,0.465376384,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.000115,0.000115,0.000115,0,0.333333333,0.232688192,0.543826018,0.40182997,0.615407206,0.523701485,0.772596977,0.819751349,0.461579851,0.257252453,0.021771933,0.616022211,0.297804484,0.215686275,0.471170746,0.597005355,0.092364375,0.56967818,0.085886023,0.5,0.653882743,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.011,0.011,0.011,0,0.388888889,0.077562731,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00882,0.00882,0.00882,0,0.388888889,0.155125461,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00716,0.00716,0.00716,0,0.388888889,0.232688192,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00545,0.00545,0.00545,0,0.388888889,0.310250922,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00366,0.00366,0.00366,0,0.388888889,0.387813653,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00245,0.00245,0.00245,0,0.388888889,0.465376384,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)c1,0.00169,0.00169,0.00169,0,0.388888889,0.542939114,0.570578657,0.478226051,0.722257585,0.405732905,0.803743224,0.821677772,0.551081315,0.281273173,0.014340388,0.644969722,0.297804484,0.20754717,0.636219414,0.647344805,0,0.498468408,0.085907559,0.599874604,0.484444433,0,0,0,1,0,0,0,0,1,0
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0071,0.0071,0.0071,0,0.777777778,0.465376384,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0066,0.0066,0.0066,0,0.666666667,0.465376384,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0063,0.0063,0.0063,0,0.555555556,0.465376384,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0061,0.0061,0.0061,0,0.444444444,0.465376384,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0039,0.0039,0.0039,0,0.777777778,0.387813653,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0035,0.0035,0.0035,0,0.666666667,0.387813653,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0035,0.0035,0.0035,0,0.777777778,0.310250922,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0034,0.0034,0.0034,0,0.777777778,0.232688192,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0031,0.0031,0.0031,0,0.666666667,0.310250922,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
[H]c1cccc(N2C(=O)c3ccc(Oc4ccc(C(C)(C)c5ccc(Oc6ccc7c(c6)C(=O)N([H])C7=O)cc5)cc4)cc3C2=O)c1,0.0031,0.0031,0.0031,0,0.666666667,0.232688192,0.22346891,0.480457069,0.225688607,0.802828898,0.122076495,0.712373584,0.631289168,0.402614458,0.348832163,0.577345421,0.297804484,0.244444444,0.487866192,0.33801733,0.169414319,0.712097725,0.411937201,0,0.380874782,0,2,0,0,0,0,1,0,1,4
