smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,ATSC1d,AATSC8i,MATS3dv,MATS7d,MATS1s,MATS1v,MATS5v,MATS6v,MATS7are,MATS1i,MATS4i,MATS8i,GATS8d,GATS3s,GATS8m,GATS2v,GATS6v,GATS8v,GATS7p,GATS1i,GATS6i,GATS7i,AXp-7dv,SdssC,SaaaC,MINdO,IC1,BIC0,CIC5,MIC0,SMR_VSA6,EState_VSA3,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,naRing,JGI8,JGI10
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001527951,0.001527951,0.001527951,1,0.388888889,0.837357934,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001073228,0.001073228,0.001073228,1,0.388888889,0.891571956,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000751874,0.000751874,0.000751874,1,0.388888889,0.945785978,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000525784,0.000525784,0.000525784,1,0.388888889,1,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.006676963,0.006676963,0.006676963,1,0.444444444,0.620501845,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.005214201,0.005214201,0.005214201,1,0.444444444,0.674715867,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.004071895,0.004071895,0.004071895,1,0.444444444,0.728929889,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003179841,0.003179841,0.003179841,1,0.444444444,0.783143911,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002483214,0.002483214,0.002483214,1,0.444444444,0.837357934,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001939201,0.001939201,0.001939201,1,0.444444444,0.891571956,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001514369,0.001514369,0.001514369,1,0.444444444,0.945785978,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001182607,0.001182607,0.001182607,1,0.444444444,1,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.009457892,0.009457892,0.009457892,1,0.555555556,0.620501845,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.006818318,0.006818318,0.006818318,1,0.555555556,0.674715867,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.004915414,0.004915414,0.004915414,1,0.555555556,0.728929889,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003543586,0.003543586,0.003543586,1,0.555555556,0.783143911,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002554618,0.002554618,0.002554618,1,0.555555556,0.837357934,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001841657,0.001841657,0.001841657,1,0.555555556,0.891571956,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001327675,0.001327675,0.001327675,1,0.555555556,0.945785978,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.000957138,0.000957138,0.000957138,1,0.555555556,1,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.016893943,0.016893943,0.016893943,1,0.666666667,0.620501845,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.011427555,0.011427555,0.011427555,1,0.666666667,0.674715867,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.007728875,0.007728875,0.007728875,1,0.666666667,0.728929889,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.005227029,0.005227029,0.005227029,1,0.666666667,0.783143911,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.003534954,0.003534954,0.003534954,1,0.666666667,0.837357934,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002390608,0.002390608,0.002390608,1,0.666666667,0.891571956,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001616708,0.001616708,0.001616708,1,0.666666667,0.945785978,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.001093337,0.001093337,0.001093337,1,0.666666667,1,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.023737812,0.023737812,0.023737812,1,0.755555556,0.620501845,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.014122176,0.014122176,0.014122176,1,0.755555556,0.674715867,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.008349311,0.008349311,0.008349311,1,0.755555556,0.728929889,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.004918132,0.004918132,0.004918132,1,0.755555556,0.783143911,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,0.002890739,0.002890739,0.002890739,1,0.755555556,0.837357934,0.448805761,0.969133542,0.573035105,0.438165511,0.542583463,0.415279149,0.695752014,0.393717893,0.679601009,0.795289849,0.999895609,0.959320276,0.005378549,0.487945246,0.554426742,0.594093148,0.700358938,0.305710216,0.629457527,0.022737236,0.847782025,0.65592481,0.038731682,0.685222217,0.297804484,0.500552323,0.743876728,0.488031359,0.365855276,0.691793319,0.185409311,0.827213709,0.785714286,0.498468408,0.131699894,0.129520346,0.299623811,0.555555556,0.147519314,0.292261309
