smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VE1_A,AATS7d,AATS3v,AATS7v,AATS2p,AATS6p,AATS7p,AATS6i,AATS8i,ATSC6d,ATSC6m,ATSC1v,ATSC5v,ATSC3p,AATSC1s,AATSC3s,AATSC3se,MATS3dv,MATS2d,MATS5d,MATS3s,MATS3m,MATS8m,MATS6v,MATS3are,MATS7are,MATS1p,MATS3p,MATS4i,MATS7i,MATS8i,GATS2d,GATS4d,GATS5d,GATS6d,GATS3s,GATS4s,GATS3m,GATS4m,GATS6m,GATS8m,GATS2v,GATS5v,GATS4are,GATS5are,GATS6are,GATS7are,GATS4p,GATS5p,GATS8p,GATS7i,GATS8i,BCUTi-1l,C1SP3,Xc-6dv,AXp-3d,NssCH2,ETA_shape_p,ETA_shape_y,AETA_dBeta,IC1,IC2,CIC5,MIC5,PEOE_VSA7,PEOE_VSA9,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA7,EState_VSA8,EState_VSA10,MDEC-33,AMID_X,n6HRing,JGI3,JGI5,c1ccc(-c2ccccn2)cc1,CC,COc1ccccn1,CN1CCCC1=O,Cc1ccc(P)cc1,Cc1cccc(C)c1N,CNc1ccc(O)cc1,Cc1ccc(N)cc1O,Nc1cccc(O)c1,Cc1cccc(N)c1,Cc1ccccc1,Cc1cccc(-c2ccccc2)n1,NCN,CC1CCc2ccccc21,N#Cc1ccc(N)cc1,Cc1cc(-c2ccccc2)ccn1,Nc1cccc2c1CCC2,Nc1ccc(-c2ccccc2)cc1,NCCN,S,CC(C)=O,COc1ccc(S)cc1,COc1ccc(N)cn1,CC1CCCCC1,c1ccncc1,CN,CC=O,c1ccccc1,COc1ccc(N)cc1,Nc1cccc(P)c1,Cc1cc(C)c2c(c1)CCC2,COc1ccc2ccccc2c1,Nc1ccc(-c2ccccn2)cc1,CS,Cc1ccc(O)c(C)c1,c1ccc2c(c1)Cc1cc3c(cc1O2)CNC3,O=C1CCCN1,Cc1cc2c(cc1N)CCC2,CCC1CCC(N)CC1,Cc1cc(O)ccc1O,CSc1ccccc1,CC(C)C,C1CCC(CC2CCCCC2)CC1,NCc1ccccc1,CC1CCC(N)CC1,Sc1ccccc1,c1ccc(Oc2ccccn2)cc1,Nc1ccc(O)nc1,Cc1ccc2c(c1)CN(C)C2,CCN1Cc2ccccc2C1,O=C1CCCN1c1ccccc1,COc1ccc(O)cc1,CC(C)N,Nc1ccc2c(c1)CCC2,CCc1ccccc1,CSc1ccc(O)cc1,NC1CCCCC1,Cc1ccnc(C)c1,Cc1ccc2c(c1N)CCC2,Cc1cccc(-c2ccccc2)c1,Nc1ccc(N)cc1,Nc1cc(N)c2c(c1)CCC2,CNc1ccc(N)cc1,Cc1ccccc1N,Cc1ccc(-c2ccncc2)cc1,Cc1ccc(N)cc1,C1CCCCC1,Cc1cccc2c1CCC2,O=Cc1ccc2c(c1)CNC2,Oc1ccc(O)cc1,Cc1ccc(O)cc1,CCc1ccc2c(c1)CNC2,Nc1cccnc1,CCNC,COc1cccc(N)c1,Oc1ccccn1,c1ccc2c(c1)Cc1ccccc1-2,Cc1ccnc(-c2ccccc2)c1,CCc1ccc(O)cc1,CNCN,Oc1ccc2ccccc2c1,COc1ccc(C)cc1,Oc1ccccc1-c1ccccc1,Cc1c(N)ccc2c1CCC2,CCC,NC(N)=O,Cc1ccc2c(c1)CCC2,Cc1ccccn1,NCC=O,Nc1ccccc1,Oc1ccc(-c2ccncc2)cc1,C=O,Cc1cc(N)ccc1O,Cc1ccc(N)c2c1CCC2,O=CNc1ccccc1,Oc1ccc(S)cc1,Nc1ccc(O)cc1,Nc1ccc(-c2cnccn2)cc1,c1ccc2c(c1)CCC2,c1ccc2c(c1)Cc1ccccc1O2,CNc1ccc(S)cc1,Cc1cc(C)cc(C)c1
O=Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4cccc(C(=O)c5ccc(Oc6ccc(N7C(=O)c8ccccc8C7=O)cc6)cc5)c4)cc3)cc1)C2=O,3.1,3.2,3.15,0,0.388888889,0.446546712,0.000117336,0.511922698,0.673451191,0.520599686,0.627503952,0.633573455,0.529282079,0.111198607,0.161362473,0.703632593,0.603757589,0.144169982,0.535373849,0.543890108,0.717009145,0.60148181,0.40754723,0.249284987,0.145179024,0.573633059,0.598511285,0.391506709,0.743732965,0.285382991,0.325211476,0.674333964,0.28478107,0.398660976,0.705319508,0.553894712,0.644065274,0.547913678,0.562609792,0.360997708,0.269030952,0.575703193,0.888533062,0.48738969,0.717374115,0.638187199,0.278258624,0.759533458,0.539695174,0.801195958,0.500165081,0.302137448,0.181957011,0.275409775,0.354427249,0.407801358,0.51617076,0.317759052,0.990167449,0,0,0.81666412,0,0.122996642,0.316489173,0.870189485,0.157834556,0.381688892,0.270780677,0.501865152,0.476681105,0.356069873,0.241391331,0.69395867,0.100964665,0,0,0.250238904,0.467701734,0,0,0.230743177,0.222618242,0,9,0,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,2,0,7,0,0,4,0,2,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(Oc3ccc(C(=O)c4ccc(Oc5ccc(N6C(=O)c7ccccc7C6=O)cc5)cc4)cc3)cc1)C2=O,3.88,3.88,3.88,0,0.384444444,0.25516955,0.003234698,0.476442907,0.665222219,0.443680923,0.601012632,0.604224866,0.446891397,0.122588026,0.190173798,0.714250058,0.602041022,0.094370116,0.570370673,0.601578466,0.71708813,0.574386656,0.376403562,0.237911926,0.170254597,0.572286046,0.543568172,0.381870892,0.839301924,0.223174803,0.276848652,0.723157098,0.212733663,0.42383155,0.680223926,0.574407498,0.655870542,0.525290687,0.559913861,0.366787084,0.208854611,0.593054746,0.806315037,0.497433522,0.719226874,0.681633317,0.192614108,0.757422379,0.545045474,0.772819048,0.508314789,0.313791252,0.163077954,0.305397264,0.33978872,0.384467812,0.501790443,0.315478913,0.993565851,0,0,0.793320902,0,0.119556126,0.320502675,0.846708136,0.181806751,0.368276896,0.329242896,0.416563946,0.452777216,0.356069873,0.192952488,0.596957336,0.100964665,0,0,0.166825936,0.375459182,0,0,0.257380736,0.22527343,0,7,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,8,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,2,0,6,0,0,4,0,2,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccccc4C3=O)cc1)C2=O,3.87,3.87,3.87,0,0.382222222,0.25516955,0.313339606,0.661534119,0.798013445,0.642980084,0.670014814,0.648860572,0.656639338,0.179837852,0.169000741,0.658569774,0.590457851,0.041538764,0.657993432,0.627492911,0.749112057,0.535597974,0.442163987,0.413444995,0.315152821,0.53340839,0.511033704,0.534187327,1,0.121743851,0.427903515,0.738937517,0.202178587,0.254724993,0.584742263,0.58691848,0.290070601,0.411751139,0.54982399,0.46056451,0.377009016,0.534140879,0.643438894,0.317519772,0.603167108,0.961907887,0.091792573,0.591224945,0.458925438,0.625967919,0.802226049,0.679368105,0.094143265,0.41769678,0.269200978,0.591493704,0.520388204,0.515630779,0.993566378,0,0,0.586988406,0,0.302712633,0.482524517,0.763704297,0.134714237,0.113107892,0.224429925,0.297666605,0.165930537,0.356069873,0.045559872,0.299465242,0.100964665,0,0,0.083412968,0.273225049,0,0,0.559598383,0.482707784,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccccc4C3=O)cc1)C2=O,3.75,3.75,3.75,0,0.382222222,0.446546712,0.313339606,0.661534119,0.798013445,0.642980084,0.670014814,0.648860572,0.656639338,0.179837852,0.169000741,0.658569774,0.590457851,0.041538764,0.657993432,0.627492911,0.749112057,0.535597974,0.442163987,0.413444995,0.315152821,0.53340839,0.511033704,0.534187327,1,0.121743851,0.427903515,0.738937517,0.202178587,0.254724993,0.584742263,0.58691848,0.290070601,0.411751139,0.54982399,0.46056451,0.377009016,0.534140879,0.643438894,0.317519772,0.603167108,0.961907887,0.091792573,0.591224945,0.458925438,0.625967919,0.802226049,0.679368105,0.094143265,0.41769678,0.269200978,0.591493704,0.520388204,0.515630779,0.993566378,0,0,0.586988406,0,0.302712633,0.482524517,0.763704297,0.134714237,0.113107892,0.224429925,0.297666605,0.165930537,0.356069873,0.045559872,0.299465242,0.100964665,0,0,0.083412968,0.273225049,0,0,0.559598383,0.482707784,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccccc4C3=O)cc1)C2=O,2.684,3.13,2.907,0,0.384444444,0.25516955,0.313339606,0.661534119,0.798013445,0.642980084,0.670014814,0.648860572,0.656639338,0.179837852,0.169000741,0.658569774,0.590457851,0.041538764,0.657993432,0.627492911,0.749112057,0.535597974,0.442163987,0.413444995,0.315152821,0.53340839,0.511033704,0.534187327,1,0.121743851,0.427903515,0.738937517,0.202178587,0.254724993,0.584742263,0.58691848,0.290070601,0.411751139,0.54982399,0.46056451,0.377009016,0.534140879,0.643438894,0.317519772,0.603167108,0.961907887,0.091792573,0.591224945,0.458925438,0.625967919,0.802226049,0.679368105,0.094143265,0.41769678,0.269200978,0.591493704,0.520388204,0.515630779,0.993566378,0,0,0.586988406,0,0.302712633,0.482524517,0.763704297,0.134714237,0.113107892,0.224429925,0.297666605,0.165930537,0.356069873,0.045559872,0.299465242,0.100964665,0,0,0.083412968,0.273225049,0,0,0.559598383,0.482707784,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(N3C(=O)c4ccccc4C3=O)cc1)C2=O,2.1,3.5,2.74,0,0.388888889,0.446546712,0.313339606,0.661534119,0.798013445,0.642980084,0.670014814,0.648860572,0.656639338,0.179837852,0.169000741,0.658569774,0.590457851,0.041538764,0.657993432,0.627492911,0.749112057,0.535597974,0.442163987,0.413444995,0.315152821,0.53340839,0.511033704,0.534187327,1,0.121743851,0.427903515,0.738937517,0.202178587,0.254724993,0.584742263,0.58691848,0.290070601,0.411751139,0.54982399,0.46056451,0.377009016,0.534140879,0.643438894,0.317519772,0.603167108,0.961907887,0.091792573,0.591224945,0.458925438,0.625967919,0.802226049,0.679368105,0.094143265,0.41769678,0.269200978,0.591493704,0.520388204,0.515630779,0.993566378,0,0,0.586988406,0,0.302712633,0.482524517,0.763704297,0.134714237,0.113107892,0.224429925,0.297666605,0.165930537,0.356069873,0.045559872,0.299465242,0.100964665,0,0,0.083412968,0.273225049,0,0,0.559598383,0.482707784,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(N(c3ccccc3)c3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3.16,3.16,3.16,0,0.384444444,0.701716261,0.488097998,0.508881573,0.68021132,0.389837749,0.621218085,0.617847285,0.459986906,0.133239006,0.263000924,0.729617472,0.562871471,0.068505746,0.534801173,0.682545864,0.755323716,0.620590769,0.472790137,0.381250067,0.339931057,0.50269138,0.6370053,0.496876551,0.8887754,0.194505448,0.413488356,0.671829605,0.213217231,0.499811685,0.749417809,0.516752028,0.661105174,0.443170877,0.699404586,0.374805281,0.178606691,0.45634868,0.546717071,0.390987883,0.532525826,0.722575128,0.123695963,0.738912943,0.559505689,0.583377425,0.516009463,0.350378647,0.099273821,0.243451748,0.363903335,0.292168453,0.571207928,0.368317504,0.993566093,0,0,0.622378927,0,0.119990734,0.327152011,0.833373676,0,0.044082302,0.220680967,0.364522076,0.309353877,0.356069873,0.144513645,0.299465242,0.226268749,0.249586079,0,0.083412968,0.328348053,0,0,0.410110853,0.101415,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3.39,3.39,3.39,0,0.384444444,0.446546712,0.23340705,0.48049774,0.672010094,0.509914629,0.628306328,0.649351032,0.589861711,0.169332263,0.272011149,0.616539569,0.558878919,0.109435026,0.726601121,0.517161697,0.78298512,0.60566516,0.511111794,0.420205641,0.237806282,0.573460277,0.609700497,0.398304965,0.5674528,0.232727873,0.501385204,0.530052927,0.336756616,0.183914544,0.596700416,0.400507587,0.721686668,0.523712766,0.417696567,0.419293052,0.4078554,0.463358674,0.534949046,0.426081017,0.530297874,0.847764846,0.496122274,0.677410417,0.39697768,0.504217097,0.654759375,0.592818736,0.164835665,0.419615985,0.266392249,0.370987329,0.589798526,0.256339852,0.993566149,0,0,0.679255415,0.1,0.186195821,0.376276625,0.794018999,0.317712745,0.349114884,0.277651495,0.288950489,0.235075525,0.356069873,0.144513645,0.355440229,0.165119549,0.12786635,0,0.083412968,0.28414606,0,0,0.405394705,0.343675428,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccccc5C4=O)cc3)cc1)C2=O,3,3,3,0,0.384444444,0.25516955,0.23340705,0.48049774,0.672010094,0.509914629,0.628306328,0.649351032,0.589861711,0.169332263,0.272011149,0.616539569,0.558878919,0.109435026,0.726601121,0.517161697,0.78298512,0.60566516,0.511111794,0.420205641,0.237806282,0.573460277,0.609700497,0.398304965,0.5674528,0.232727873,0.501385204,0.530052927,0.336756616,0.183914544,0.596700416,0.400507587,0.721686668,0.523712766,0.417696567,0.419293052,0.4078554,0.463358674,0.534949046,0.426081017,0.530297874,0.847764846,0.496122274,0.677410417,0.39697768,0.504217097,0.654759375,0.592818736,0.164835665,0.419615985,0.266392249,0.370987329,0.589798526,0.256339852,0.993566149,0,0,0.679255415,0.1,0.186195821,0.376276625,0.794018999,0.317712745,0.349114884,0.277651495,0.288950489,0.235075525,0.356069873,0.144513645,0.355440229,0.165119549,0.12786635,0,0.083412968,0.28414606,0,0,0.405394705,0.343675428,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,4,0,0,0,0,0,0,0
O=Cc1ccc2c(c1)C(=O)N(c1ccc(C(=O)Nc3ccc(Oc4ccc(NC(=O)c5ccc(NC(=O)Nc6ccc(Cc7ccc(NC(=O)Nc8ccc(C(=O)Nc9ccc(Oc%10ccc(NC(=O)c%11ccc(N%12C(=O)c%13ccccc%13C%12=O)cc%11)cc%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc1)C2=O,3.17,3.19,3.18,0,0.384444444,0.446546712,0,0.460051028,0.463661517,0.52438602,0.457740087,0.623638177,0.563472868,0.204050488,0.318198205,0.640244203,0.364418209,0.693360829,0.979403973,0.192225426,0.677827888,0.499744737,0.370616146,0.16591872,0,0.722111427,0.358271084,0.163160993,0.720851922,0.359827041,0.169446761,0.538227028,0.571638391,0.325510212,0.529485298,0.424797733,0.513655387,0.70155733,0.335814222,0.341067308,0.37666785,0.703611325,0.651654308,0.661421937,0.623550353,0.657187914,0.279448806,0.982940461,0.327968417,0.639921589,0.556210778,0.457130144,0.219529742,0.450668712,0.219829648,0.513190174,0.589843807,0.428508306,0.993564831,0,0,1,0.1,0.076207184,0.201961838,0.823282925,0.461901927,0.63397523,0.601343339,0.495806795,1,0.356069873,0.334822318,1,0.215601881,0.12786635,0.392845128,0.583890777,0,0,0,0.020455521,0.188185768,0,11,0,0,0,0,4,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,22,9,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,12,0,0,0,0,0,4,0,0,0,0,1,2,0,0,0,10,0,11,0,0,12,0,4,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.47,3.47,3.47,0,0.382222222,0.25516955,0.100571316,0.74498872,0.658673796,0.77011659,0.57864696,0.737022704,0.741742804,0.097476813,0.254795351,0.662736442,0.707196895,0.117861027,0.67599521,0.699796057,0.638182029,0.372192056,0.27238846,0.246763046,0.260136717,0.705683635,0.210971088,0.349797355,0.474011365,0.421844119,0.157771862,0.403188146,0.337193868,0.419179461,0.518056642,0.360169176,0.490629198,0.409832213,0.465695169,0.285751195,0.373972538,0.8459524,0.57600905,0.52221146,0.61385545,0.573313329,0.545971378,0.720986858,0.427972087,0.616060122,0.467869402,0.303104623,0.309250436,0.47756665,0.230681076,0.509678807,0.600467622,0.436135726,0.999338551,0,0,0.660332573,0,0.203689274,0.44098362,0.745589575,0.341465679,0.219326864,0.009075151,0.39785302,0.165930537,0.283592403,0.092157786,0.198327144,0.050482332,0,0.049105641,0,0.277843844,0,0,0.479055437,0.330139684,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,3.42,3.42,3.42,0,0.382222222,0.446546712,0.100571316,0.74498872,0.658673796,0.77011659,0.57864696,0.737022704,0.741742804,0.097476813,0.254795351,0.662736442,0.707196895,0.117861027,0.67599521,0.699796057,0.638182029,0.372192056,0.27238846,0.246763046,0.260136717,0.705683635,0.210971088,0.349797355,0.474011365,0.421844119,0.157771862,0.403188146,0.337193868,0.419179461,0.518056642,0.360169176,0.490629198,0.409832213,0.465695169,0.285751195,0.373972538,0.8459524,0.57600905,0.52221146,0.61385545,0.573313329,0.545971378,0.720986858,0.427972087,0.616060122,0.467869402,0.303104623,0.309250436,0.47756665,0.230681076,0.509678807,0.600467622,0.436135726,0.999338551,0,0,0.660332573,0,0.203689274,0.44098362,0.745589575,0.341465679,0.219326864,0.009075151,0.39785302,0.165930537,0.283592403,0.092157786,0.198327144,0.050482332,0,0.049105641,0,0.277843844,0,0,0.479055437,0.330139684,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3ccccc3)C4=O)ccc21,2.68,3.169,2.9245,0,0.384444444,0.25516955,0.100571316,0.74498872,0.658673796,0.77011659,0.57864696,0.737022704,0.741742804,0.097476813,0.254795351,0.662736442,0.707196895,0.117861027,0.67599521,0.699796057,0.638182029,0.372192056,0.27238846,0.246763046,0.260136717,0.705683635,0.210971088,0.349797355,0.474011365,0.421844119,0.157771862,0.403188146,0.337193868,0.419179461,0.518056642,0.360169176,0.490629198,0.409832213,0.465695169,0.285751195,0.373972538,0.8459524,0.57600905,0.52221146,0.61385545,0.573313329,0.545971378,0.720986858,0.427972087,0.616060122,0.467869402,0.303104623,0.309250436,0.47756665,0.230681076,0.509678807,0.600467622,0.436135726,0.999338551,0,0,0.660332573,0,0.203689274,0.44098362,0.745589575,0.341465679,0.219326864,0.009075151,0.39785302,0.165930537,0.283592403,0.092157786,0.198327144,0.050482332,0,0.049105641,0,0.277843844,0,0,0.479055437,0.330139684,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5ccccc5)c3)C4=O)ccc21,3.2,3.2,3.2,0,0.388888889,0.446546712,0.408793842,0.590537525,0.712285164,0.616725925,0.947740148,0.811184425,0.678734792,0.064814716,0.182613284,0.693116685,0.769256198,0.295780345,0.549365055,0.519124404,0.545598532,0.596713493,0.463541097,0.447036792,0.269065342,0.670664871,0.589025705,0.213656435,0.616025502,0.39787244,0.46690822,0.498535721,0.631150145,0.379612302,0.564391228,0.553388643,0.600823146,0.526138527,0.656790924,0.270723778,0.303685742,0.805080917,0.770486101,0.994695199,0.888487701,0.340417822,0.333090438,0.728580869,0.506733284,0.637628079,0.357330051,0.198737148,0.277589758,1,0.357417858,0.407229606,0.523380207,0.370341985,0.204053774,0,0.291920894,0.627872242,0,0.111683391,0.176928842,0.853184873,0.299996859,0.288911992,0.173444097,0.468430257,0.165930537,0.283592403,0.186912005,0.238434423,0.050482332,0.319665875,0.049105641,0.079420435,0.363695944,0,0,0.415863284,0.08060556,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(P(=O)(c5ccccc5)c5ccc(Oc6ccc(C78CC9CC(CC(C9)C7)C8)cc6)cc5)c3)C4=O)ccc21,2.98,2.98,2.98,0,0.384444444,0.446546712,0.220815588,0.554001378,0.371337295,0.470105276,0.655162109,0.559937963,0.545387907,0.186742052,0.155195734,0.857064909,0.944862936,0.581296914,0.633765894,0.309939675,0.751879304,0.709710255,0.512941772,0.467819468,0.151128144,0.763105433,0.884408436,0.235466323,0.623944264,0.539653643,0.481258459,0.464598578,0.709114074,0.378453045,0.704793548,0.653992194,0.690603758,0.745761431,0.494984762,0.14934796,0.182391178,0.477199108,0.47309579,0.841713126,0.573459501,0.285240927,0.428214815,0.826174119,0.490015151,0.407904233,0.211015437,0.152825823,0.441102905,0.527190329,0.338125996,0.563196162,0.468535851,0.306193188,0.204044644,0,0.417543645,0.550618021,0.6,0,0.180809278,0.607526021,0.742162358,0.783062806,0.239170337,0.463378779,0.574373459,0.283592403,0.282704268,0.23605975,0.292629215,0.287699288,0.273220509,0,0.479698333,0,0,0.26437425,0.189129978,0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,6,0,0,0,0,3,0,0,3,0,0,21,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
O=C1NC(=O)c2cc(Oc3ccc4c(c3)C(=O)N(c3cccc(Oc5ccccc5)c3)C4=O)ccc21,3.51,3.51,3.51,0,0.382222222,0.25516955,0.158804431,0.771757177,0.598333682,0.755931323,0.53282401,0.750870802,0.722886359,0.082307625,0.200503705,0.678317097,0.756653072,0.118304718,0.660612549,0.712975263,0.647966119,0.401967338,0.242079756,0.205813992,0.246780899,0.735027002,0.189814094,0.28631462,0.523348348,0.434312342,0.080100301,0.400471822,0.248944035,0.505114647,0.602857784,0.455903589,0.570639314,0.429990206,0.463551259,0.272732786,0.350136105,0.889437733,0.577752369,0.597122294,0.582006828,0.384644082,0.44324153,0.793431311,0.411179242,0.616924369,0.436037682,0.130542229,0.318825991,0.369793347,0.240141916,0.442556315,0.583250779,0.391663291,0.999338549,0,0,0.726010184,0,0.107964866,0.353110725,0.780268659,0.278249497,0.223263737,0.003875846,0.463026359,0.213738317,0.283592403,0.138755701,0.250071858,0.050482332,0.159832938,0.049105641,0,0.33008494,0,0,0.35803743,0.182486536,0,4,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,0,0,0,0,0
