smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS6p,AATS8i,ATSC6m,ATSC1are,ATSC3p,AATSC3s,AATSC8v,AATSC3se,MATS3dv,MATS1d,MATS7d,MATS6v,MATS1se,MATS3are,MATS7are,MATS1p,MATS6p,MATS5i,GATS3dv,GATS8dv,GATS2d,GATS5d,GATS4m,GATS7m,GATS8m,GATS2v,GATS4are,GATS5are,GATS6are,GATS2p,GATS4p,GATS5p,GATS8p,GATS4i,GATS6i,C1SP3,SsssN,ETA_shape_y,AETA_dBeta,PEOE_VSA7,SMR_VSA3,SlogP_VSA2,SlogP_VSA5,EState_VSA7,AMID_C,AMID_N,AMID_X,nFaRing,nFAHRing,TopoPSA,JGI3,mZagreb2
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.42,3.42,3.42,0,0.111111111,0.382754324,0.297296616,0.934604105,0.204867549,0.753745536,0.731666215,0.639026536,0.508875283,0.656133236,0.310531222,0.324644649,0.395910716,0.612510046,0.35323061,0.360304157,0.195176437,0.311996169,0.22763567,0.220345615,0.796772967,0.664627594,0.446066175,0.455830835,0.404534199,0.540081458,0.546389398,0.435580615,0.770208449,0.565322811,0.497557182,0.187444382,0.862010401,0.173470388,0.201353021,0.385857024,0.211951855,0.570629618,0,0.363942645,0.30806689,0.949609688,0.309353877,0.178801327,0.269719165,0.335592933,0.031966588,0.583359831,0.411217926,0,0,0.5,0.572825484,0.157003865,0.399542072
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(=O)c8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.41,3.41,3.41,0,0,0.382754324,0.297296616,0.934604105,0.204867549,0.753745536,0.731666215,0.639026536,0.508875283,0.656133236,0.310531222,0.324644649,0.395910716,0.612510046,0.35323061,0.360304157,0.195176437,0.311996169,0.22763567,0.220345615,0.796772967,0.664627594,0.446066175,0.455830835,0.404534199,0.540081458,0.546389398,0.435580615,0.770208449,0.565322811,0.497557182,0.187444382,0.862010401,0.173470388,0.201353021,0.385857024,0.211951855,0.570629618,0,0.363942645,0.30806689,0.949609688,0.309353877,0.178801327,0.269719165,0.335592933,0.031966588,0.583359831,0.411217926,0,0,0.5,0.572825484,0.157003865,0.399542072
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,4.61,4.61,4.61,0,0.666666667,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,4.26,4.26,4.26,0,0.666666667,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,4.13,4.13,4.13,0,0.555555556,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,4.01,4.01,4.01,0,0.666666667,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.9,3.9,3.9,0,0.555555556,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.82,3.82,3.82,0,0.666666667,0.25516955,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.81,3.81,3.81,0,0.444444444,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.78,3.78,3.78,0,0.555555556,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.7,3.7,3.7,0,0.444444444,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.7,3.7,3.7,0,0.666666667,0.318961937,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.69,3.69,3.69,0,0.333333333,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.68,3.68,3.68,0,0.555555556,0.25516955,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.64,3.64,3.64,0,0.222222222,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.64,3.64,3.64,0,0.333333333,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.64,3.64,3.64,0,0.444444444,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.63,3.63,3.63,0,0.555555556,0.318961937,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.61,3.61,3.61,0,0.444444444,0.25516955,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.61,3.61,3.61,0,0.666666667,0.382754324,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.59,3.59,3.59,0,0.333333333,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.58,3.58,3.58,0,0.222222222,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.57,3.57,3.57,0,0.111111111,0.063792387,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.57,3.57,3.57,0,0.444444444,0.318961937,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.57,3.57,3.57,0,0.555555556,0.382754324,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.56,3.56,3.56,0,0.333333333,0.25516955,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.55,3.55,3.55,0,0.222222222,0.25516955,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.55,3.55,3.55,0,0.222222222,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.53,3.53,3.53,0,0.111111111,0.127584775,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.53,3.53,3.53,0,0.333333333,0.318961937,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,3.52,3.52,3.52,0,0.111111111,0.191377162,0.333537953,0.936759916,0.192946906,0.742154933,0.710486489,0.699170426,0.460787077,0.653864001,0.254178081,0.335474955,0.404677074,0.64124242,0.263084629,0.267105556,0.114633278,0.27062304,0.146543724,0.151646832,0.732592499,0.673428902,0.395090932,0.404869882,0.457505831,0.473998484,0.622399506,0.396389485,0.771300301,0.505549945,0.474230561,0.170271831,0.892011516,0.119161267,0.185273534,0.404506528,0.181823803,0.573684262,0,0.186882434,0.310585805,1,0.261546097,0.321198673,0.005545001,0.075646696,0.031966588,0.528332489,0.507976882,0,0.5,0,0.523207652,0.150151704,0.328563251
