smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,AATS6p,MATS8m,MATS8i,GATS4s,GATS8m,GATS5are,GATS7are,ETA_shape_y,IC2,EState_VSA3,EState_VSA8,c1ccc(-c2ccccn2)cc1,COc1ccccn1,C,CN1CCCC1=O,CNc1ccc(O)cc1,Nc1cccc(O)c1,Cc1cccc(N)c1,Cc1ccccc1,Cc1cccc(-c2ccccc2)n1,CC1CCc2ccccc21,Cc1cc(-c2ccccc2)ccn1,CPc1ccccc1,CNC,Nc1cccc2c1CCC2,CCC1CCCCC1,NCCN,S,FCF,CC(C)=O,CN1CC=CC1=O,COc1ccc(N)cn1,Cc1cc(N)ccc1N,O=C1NCc2ccccc21,O=[SH]c1ccccc1,CN,CNc1ccccc1,c1ccccc1,NC=O,CNC=O,COc1ccc(N)cc1,c1ccc(Oc2ccccc2)cc1,Cc1ccc(N)c(C)c1,COc1ccccc1C,CS,Cc1ccc(O)c(C)c1,c1ccc2c(c1)Cc1cc3c(cc1O2)CNC3,O=C1CCCN1,Fc1ccccc1,c1ccc(N2Cc3ccccc3C2)cc1,CSc1ccccc1,COc1ccc2c(c1)CNC2,CC(C)C,N,NCc1ccccc1,Sc1ccccc1,c1ccc(Oc2ccccn2)cc1,c1ccc2c(c1)CNC2,Cc1ccc2c(c1)CN(C)C2,CCCC,CCCN,COc1ccc(O)cc1,O=C1NC(=O)c2ccccc21,c1ccc(Cc2ccccc2)cc1,Cc1ccccc1O,CSc1ccc(O)cc1,CC1CCCC(C)C1,Cc1ccnc(C)c1,CNc1ccc(N)cc1,Oc1ccccc1,Cc1ccc(N)cc1,CN1Cc2ccc(O)cc2C1,O=Cc1ccc2c(c1)CNC2,O=C1NCc2cc(O)ccc21,Cc1ccc(O)cc1,CCc1ccc2c(c1)CNC2,CNc1ccc(C)cc1,CCc1cccc(C)c1,Nc1cccnc1,CCNC,COc1cccc(N)c1,Oc1ccccn1,O=C1NCc2ccc(O)cc21,CCc1ccc(O)cc1,CNCN,COc1ccc(C)cc1,Oc1ccccc1-c1ccccc1,CCC,Cc1ccccn1,NCC=O,C=O,Cc1cc(N)ccc1O,O=CNc1ccccc1,Oc1ccc(S)cc1,Nc1ccc(O)cc1,O=C1C=CCN1c1ccccc1,CNc1ccc(S)cc1,Cc1cnc2ccccc2n1,CC(F)F
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.292073427,3.292073427,3.292073427,1,0.444444444,0.822461856,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.333196122,3.333196122,3.333196122,1,0.555555556,0.510339099,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.328183258,3.328183258,3.328183258,1,0.555555556,0.554928064,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.3250718,3.3250718,3.3250718,1,0.555555556,0.59951703,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.323142429,3.323142429,3.323142429,1,0.555555556,0.644105995,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.32194669,3.32194669,3.32194669,1,0.555555556,0.68869496,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.321205838,3.321205838,3.321205838,1,0.555555556,0.733283926,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.320746895,3.320746895,3.320746895,1,0.555555556,0.777872891,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.320462614,3.320462614,3.320462614,1,0.555555556,0.822461856,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.393843342,3.393843342,3.393843342,1,0.666666667,0.510339099,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.383891934,3.383891934,3.383891934,1,0.666666667,0.554928064,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.378080929,3.378080929,3.378080929,1,0.666666667,0.59951703,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.374696408,3.374696408,3.374696408,1,0.666666667,0.644105995,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.372728017,3.372728017,3.372728017,1,0.666666667,0.68869496,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.371584169,3.371584169,3.371584169,1,0.666666667,0.733283926,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.37091978,3.37091978,3.37091978,1,0.666666667,0.777872891,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.370533981,3.370533981,3.370533981,1,0.666666667,0.822461856,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.417551295,3.417551295,3.417551295,1,0.755555556,0.510339099,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.404730353,3.404730353,3.404730353,1,0.755555556,0.554928064,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.397861191,3.397861191,3.397861191,1,0.755555556,0.59951703,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.394191291,3.394191291,3.394191291,1,0.755555556,0.644105995,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.392233512,3.392233512,3.392233512,1,0.755555556,0.68869496,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.391189906,3.391189906,3.391189906,1,0.755555556,0.733283926,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.390633834,3.390633834,3.390633834,1,0.755555556,0.777872891,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(N6C(=O)c7ccc(C(c8ccc9c(c8)C(=O)N([H])C9=O)(C(F)(F)F)C(F)(F)F)cc7C6=O)c5)c4C#N)c3C#N)c2C#N)cc1,3.390337603,3.390337603,3.390337603,1,0.755555556,0.822461856,0.765008881,0.606374907,0.803894813,0.359333483,0.384893954,0.75419365,0.401415612,0.165031383,0.641564331,0.410148471,0.056055079,0,0,52,0,0,1,0,9,0,0,0,0,4,0,0,0,0,6,0,0,0,0,4,0,5,2,7,4,6,0,4,0,6,0,0,0,0,0,1,0,0,4,5,4,0,0,2,1,0,0,0,2,1,6,0,0,0,0,8,0,0,0,0,0,6,0,6,0,6,1,0,0,0,0,0,0,6,0,0,4,0,2,0,0,0,0,0,6
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.298053055,3.298053055,3.298053055,1,0,0.510339099,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.296576932,3.296576932,3.296576932,1,0,0.554928064,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.295371382,3.295371382,3.295371382,1,0,0.59951703,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.294386809,3.294386809,3.294386809,1,0,0.644105995,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.293582708,3.293582708,3.293582708,1,0,0.68869496,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
[H]c1ccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5ccc(N6C(=O)c7ccc(Oc8ccc9c(c8)C(=O)N([H])C9=O)cc7C6=O)cc5)c4C#N)c3C#N)c2C#N)cc1,3.292925998,3.292925998,3.292925998,1,0,0.733283926,0.919359493,0.56999105,0.795005606,0.468480554,0.460417402,0.347346236,0.490677561,0.275277153,0.426452915,0.05012269,0.217270877,0,0,49,0,2,0,0,7,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,2,7,4,6,1,5,0,6,0,0,0,0,0,1,0,2,0,5,4,0,0,2,0,0,0,0,2,0,6,0,0,0,0,10,0,1,0,2,2,0,0,0,0,6,0,0,2,0,0,2,0,0,0,0,4,0,2,0,1,0,0,0,0
