smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,MATS3dv,MATS4d,MATS1s,MATS3m,MATS8m,MATS1v,MATS6v,MATS7are,MATS1i,MATS4i,GATS8d,GATS8m,GATS8v,GATS8p,GATS1i,GATS6i,GATS7i,SaaaC,AETA_beta_ns_d,IC2,CIC5,MIC5,PEOE_VSA8,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,JGI4,JGI8,JGI10,PetitjeanIndex,C1=CC=CC=C1,CC1=CC=C2CNCC2=C1,O=[SH]C1=CC=CC=C1,CCO,CN,COC,CC1=CC=C(O)C=N1,CSC1=CC=CC=C1,CC1=CC=C(C)C=C1,O=C1NCC2=CC=CC=C12,COC1=CC=C2CNCC2=C1,C=O,CC=O,CS(C)=O,N#CC1=CC=CC=C1,C1=CC=NC=C1,CC#N,O=S,O=CC1=CC=CC=C1,CC,COC1=CC=C(C)C=C1,CC(C)=O,CC1=CC=CC=N1,C#N,COC1=CC=C(C)N=C1,CNC,OC1=CC=C2CNCC2=C1,COC1=CC=CC=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,O=C1NCC2=CC=C(S)C=C12,C1=CC=C(N2CC3=CC=CC=C3C2)C=C1,OC1=CC=C(C2=CC=CC=N2)N=C1,C1=CC=C(OC2=CC=CN=C2)C=C1,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,OC1=CC=CN=C1,CS,FCF,OC1=CC=C(C2=CC=CC=C2)C=C1,CF,CNC1=CC=C(O)C=C1,CC1=CC=C2C(=O)NCC2=C1,CC1=CC=CC=C1,CC1=CC=CC(N)=C1,OC1=CC=CC=C1,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,CNC1=CC=CC=C1,COC1=CC=C(N)C=C1,CC1=CC=C2CNC(=O)C2=C1,CCC1=CC=C(N)C=C1,C[SH]=O,FC1=CC=C(F)C(F)=C1,COC1=CC=CN=C1,CCC,CN1CC2=CC=C(O)C=C2C1,FCC1=CC=CC=C1,CC1=CC=CC=C1O,C1=CC=C(CC2=CC=CC=C2)C=C1,O=C1NCC2=CC(S)=CC=C12,CC1=CC=C(O)C=C1,CCC1=CC=CC(C)=C1,CCN,C,CO,O=CC1=CC=C2CNCC2=C1,CC(F)F,CCF,CCC1=CC=CC=C1
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.009,0.00938,0.00919,0,0.388888889,0.232688192,0.584787495,0.570578657,0.581731021,0.478226051,0.722257585,0.619128686,0.522943786,0.405732905,0.803743224,0.821677772,0.902479441,0.052454605,0.551081315,0.281273173,0.105663518,0.014340388,0.953680168,0.644969722,0.297804484,0.20754717,0.636219414,0.153150339,0.647344805,0,0.827213709,0,0.357142857,0.498468408,0.085907559,0,0.599874604,0.392343812,0.25044513,0.484444433,1,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,1,0,0,6,0,6,2,2,7,0,4,0,2,2,1,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.00696,0.0073,0.00713,0,0.388888889,0.310250922,0.584787495,0.570578657,0.581731021,0.478226051,0.722257585,0.619128686,0.522943786,0.405732905,0.803743224,0.821677772,0.902479441,0.052454605,0.551081315,0.281273173,0.105663518,0.014340388,0.953680168,0.644969722,0.297804484,0.20754717,0.636219414,0.153150339,0.647344805,0,0.827213709,0,0.357142857,0.498468408,0.085907559,0,0.599874604,0.392343812,0.25044513,0.484444433,1,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,1,0,0,6,0,6,2,2,7,0,4,0,2,2,1,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0057,0.00577,0.005735,0,0.388888889,0.387813653,0.584787495,0.570578657,0.581731021,0.478226051,0.722257585,0.619128686,0.522943786,0.405732905,0.803743224,0.821677772,0.902479441,0.052454605,0.551081315,0.281273173,0.105663518,0.014340388,0.953680168,0.644969722,0.297804484,0.20754717,0.636219414,0.153150339,0.647344805,0,0.827213709,0,0.357142857,0.498468408,0.085907559,0,0.599874604,0.392343812,0.25044513,0.484444433,1,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,1,0,0,6,0,6,2,2,7,0,4,0,2,2,1,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0041,0.00422,0.00416,0,0.388888889,0.465376384,0.584787495,0.570578657,0.581731021,0.478226051,0.722257585,0.619128686,0.522943786,0.405732905,0.803743224,0.821677772,0.902479441,0.052454605,0.551081315,0.281273173,0.105663518,0.014340388,0.953680168,0.644969722,0.297804484,0.20754717,0.636219414,0.153150339,0.647344805,0,0.827213709,0,0.357142857,0.498468408,0.085907559,0,0.599874604,0.392343812,0.25044513,0.484444433,1,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,1,0,0,6,0,6,2,2,7,0,4,0,2,2,1,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)cc3)c2C#N)cc1,0.0009,0.00296,0.00193,0,0.388888889,0.542939114,0.584787495,0.570578657,0.581731021,0.478226051,0.722257585,0.619128686,0.522943786,0.405732905,0.803743224,0.821677772,0.902479441,0.052454605,0.551081315,0.281273173,0.105663518,0.014340388,0.953680168,0.644969722,0.297804484,0.20754717,0.636219414,0.153150339,0.647344805,0,0.827213709,0,0.357142857,0.498468408,0.085907559,0,0.599874604,0.392343812,0.25044513,0.484444433,1,5,2,0,0,5,2,0,0,2,4,0,4,4,0,1,0,1,0,4,9,0,0,0,1,0,4,0,4,0,2,0,1,0,0,1,1,0,0,6,0,6,2,2,7,0,4,0,2,2,1,2,0,0,0,0,6,0,0,2,1,0,0,6,4,38,4,0,6,6,6
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.016,0.016,0.016,0,0.388888889,0.542939114,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.007,0.007,0.007,0,0.388888889,0.465376384,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0037,0.0037,0.0037,0,0.388888889,0.077562731,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0033,0.0033,0.0033,0,0.388888889,0.387813653,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0029,0.0029,0.0029,0,0.388888889,0.232688192,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0029,0.0029,0.0029,0,0.388888889,0.155125461,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2cccc(Oc3ccc(N4C(=O)c5ccc(C(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)c2)cc1,0.0024,0.0024,0.0024,0,0.388888889,0.310250922,0.400195053,0.258975884,0.44145445,0.509503592,0.410586454,0.561927333,0.550112528,0.426167932,0.554439442,0.70379577,0.63083424,0.363188961,0.529718295,0.29000354,0.308533165,0.298315463,0.480236002,0.748057479,0.297804484,0.25,0.350810939,0.000306536,0.534267924,0.707423188,0.504360942,0.074604306,0.428571429,0.427258635,0.320395601,0.11346304,0.091003871,0.216308995,0.122855485,0.347175016,1,5,2,0,0,5,2,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,4,0,2,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,35,4,2,0,0,2
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0059,0.0059,0.0059,0,0.388888889,0.542939114,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0059,0.0059,0.0059,0,0.388888889,0.465376384,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0053,0.0053,0.0053,0,0.388888889,0.155125461,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.0046,0.0046,0.0046,0,0.388888889,0.232688192,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.003,0.003,0.003,0,0.388888889,0.387813653,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)c5ccc(S(=O)(=O)c6ccc7c(c6)C(=O)N([H])C7=O)cc5C4=O)cc3)cc2)cc1,0.003,0.003,0.003,0,0.388888889,0.310250922,0.45580868,0.34365274,0.574699139,0.112555472,0.167931325,0.539779964,0.604011688,0.379273867,0.730944805,0.653674216,0.658288709,0.448382766,0.590626565,0.207845563,0.370488538,0.353638421,0.480132757,0.716658174,0.297804484,0.244444444,0.377998994,0.117709927,0.567893927,0,0.40436261,0.259333057,0.285714286,0.56967818,0.228854001,0.11346304,0.159776029,0.63050775,0.225534598,0.312320809,0.8,5,0,4,0,5,2,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,4,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,4,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,34,4,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0101,0.0101,0.0101,0,0.388888889,0.542939114,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.008,0.008,0.008,0,0.388888889,0.465376384,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0066,0.0066,0.0066,0,0.388888889,0.155125461,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0059,0.0059,0.0059,0,0.388888889,0.232688192,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0044,0.0044,0.0044,0,0.388888889,0.387813653,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(S(=O)(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0038,0.0038,0.0038,0,0.388888889,0.310250922,0.23727149,0.46425796,0.67072854,0.149644019,0.17513682,0.527120713,0.678427288,0.414719939,0.768390637,0.678616252,0.579628279,0.451117949,0.592338682,0.302954548,0.463179918,0.360788794,0.409024458,0.699884446,0.297804484,0.144736842,0.428771421,0.02761097,0.562479402,0,0.302179637,0.259333057,0.285714286,0.427258635,0.1373124,0.11346304,0.159776029,0.619975041,0.394814144,0.53113813,1,4,0,4,0,5,1,0,2,0,4,0,4,4,2,0,0,0,2,4,4,0,0,0,0,0,4,0,2,0,0,2,1,0,0,0,1,0,2,0,0,0,2,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,0,2,0,0,4,28,2,0,0,0,0
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0259,0.0259,0.0259,0,0.388888889,0.542939114,0.218979382,0.309736763,0.461906291,0.555511432,0.50538941,0.65092818,0.6193744,0.414812459,0.707704403,0.738816455,0.540349275,0.41955152,0.445967255,0.267292016,0.353172596,0.295619898,0.4176586,0.779229497,0.297804484,0.148648649,0.355556763,0.004441884,0.481136733,0.457820365,0.302179637,0.074604306,0.428571429,0.28483909,0.228854001,0.11346304,0.091003871,0.4657631,0.293137672,0.442573843,1,4,2,0,0,5,1,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,2,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,29,2,2,0,0,2
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0123,0.0123,0.0123,0,0.388888889,0.465376384,0.218979382,0.309736763,0.461906291,0.555511432,0.50538941,0.65092818,0.6193744,0.414812459,0.707704403,0.738816455,0.540349275,0.41955152,0.445967255,0.267292016,0.353172596,0.295619898,0.4176586,0.779229497,0.297804484,0.148648649,0.355556763,0.004441884,0.481136733,0.457820365,0.302179637,0.074604306,0.428571429,0.28483909,0.228854001,0.11346304,0.091003871,0.4657631,0.293137672,0.442573843,1,4,2,0,0,5,1,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,2,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,29,2,2,0,0,2
[H]c1ccc(Oc2ccc(N3C(=O)c4ccc(C(=O)c5ccc6c(c5)C(=O)N([H])C6=O)cc4C3=O)cc2)cc1,0.0072,0.0072,0.0072,0,0.388888889,0.077562731,0.218979382,0.309736763,0.461906291,0.555511432,0.50538941,0.65092818,0.6193744,0.414812459,0.707704403,0.738816455,0.540349275,0.41955152,0.445967255,0.267292016,0.353172596,0.295619898,0.4176586,0.779229497,0.297804484,0.148648649,0.355556763,0.004441884,0.481136733,0.457820365,0.302179637,0.074604306,0.428571429,0.28483909,0.228854001,0.11346304,0.091003871,0.4657631,0.293137672,0.442573843,1,4,2,0,0,5,1,0,0,2,4,0,5,6,0,0,0,0,0,6,6,0,1,0,0,0,4,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,2,2,6,0,2,0,0,2,1,2,0,0,0,0,1,0,0,0,1,0,0,2,4,29,2,2,0,0,2
