smile,tg_min,tg_max,tg_mean,VR3_A,AATS3v,AATS3are,AATS6are,AATS3i,ATSC7d,ATSC7v,ATSC3i,MATS1dv,MATS2d,MATS3d,MATS4d,MATS8d,MATS3s,MATS4are,MATS5p,MATS6p,MATS7p,GATS5d,GATS2s,GATS4m,GATS5v,GATS1are,GATS7are,GATS3p,GATS5i,BCUTd-1l,BCUTs-1l,BCUTi-1h,NssCH2,SdO,ETA_shape_y,AETA_beta_ns_d,ETA_dAlpha_B,CIC5,PEOE_VSA1,PEOE_VSA8,SMR_VSA3,SlogP_VSA2,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,MID_N,n6ARing,RotRatio,JGI3,JGI4,JGI6,JGI7,c1cc(Cl)ccc1Cl,C1CC(=O)NC1=O,c1cc(C)cc2ccccc12,c1cccc(P(=O)(c2ccccc2)c2ccccc2)c1,N1C(=O)CC(C2C=C(C)C3C(=O)NC(=O)C3C2)C1=O,C1CCCCC1,OC=O,N1C(=O)N(C=O)C(=O)C1,CCCCCCC,N1C(=O)C2ON(C)CC2C1=O,c1ccccc1C,c1cccc(S(=O)(=O)O[Na])c1,C(C)(C)CCCCCCCCC(C)C,C(F)(F)F,N1C(=O)c2cc(Cl)c(C=O)cc2C1=O,N1C(=O)CCC1=O,CCCCCCCCCCCCCC,c1ccc2c(c1)Sc1ccccc1S2,C1CC(C)CC(C)(C)C1,c1ccc2c(c1)Cc1ccccc1-2,c1ccc([Si](C)(C)c2ccc3c(c2)C(=O)NC3=O)cc1,c1cc2c(cc1C)-c1cc(C)ccc1S2(=O)=O,c1ccccn1,n1c(=O)c2cc3c(=O)n(C)c(=O)c3cc2c1=O,c1ccc(C2(c3ccccc3)NC(=O)c3ccccc32)cc1,N1C(=O)NC(C)(C)C1=O,CC(C)CCCC,C1CC(C)(C)CC(C)(C)C1,N,c1cc2ccccc2c2c1C(=O)NC2=O,c1nc2ccccc2o1,N1C(=O)c2cccc3cccc(c23)C1=O,CCC[Si](C)(C)O[Si](C)(C)CCC,N1C(=O)C2C3C=CC(O3)C2C1=O,N1C(=O)c2ccc([Si](C)(C)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,N1C(=O)C2CCC(C3CCC4C(=O)NC(=O)C4C3)CC2C1=O,CCCCCCCCC,CCCCC,c1cccc(P(=O)(c2ccccc2)c2cc(C)cc(C)c2)c1,C1OCCO1,CCCCCCCCCCC,c1c(C)cc(C)cc1C,c1ccc2c(c1)-c1ccccc1C2,C=O,CCC,CCCCCCCCCCCC,N1C(=O)c2ccc(S(=O)(=O)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,C(=O)CCCCCCCCCC,c1nnco1,CCCC,c1cc2ccccc2o1,c1ccc(O)cc1,c1cnc(C#N)c(C#N)n1,C(C#N)S(C)(=O)=O,c1ccc2[nH]cnc2c1,c1ccc2c3c(cccc13)C(=O)N(C)C2=O,c1ccc2c(c1)C1(CC2(C)C)CC(C)(C)c2ccccc21,c1ncncn1,C(C)(C)CCCCC(C)C,CC#C,N1C(=O)c2cc3c(cc2C1=O)C(C)(C)c1cc2c(cc1O3)C(=O)NC2=O,CCCCCCCCCC,c1cnc2cc(S(=O)(=O)c3ccc4nccnc4c3)ccc2n1,N1C(=O)C2OC3C(=O)NC(=O)C3C2C1=O,c1ccc2c(C)cc(=O)oc2c1,C(=O)CCCCC,c1ccc(C)cc1C,C1CCCCCCCCCCC1,C,c1c(C)cccc1C,c1ccc2c(c1)C(=O)N(N1C(=O)c3ccccc3C1=O)C2=O,CCCCCCCC,c1nc2ccccc2[nH]1,CCCC#N,c1ccc(C)c(C)c1,c1ccc(P(=O)(c2ccccc2)c2ccccc2)cc1,c1cccc(P(=O)(c2ccc(C)cc2)c2ccccc2)c1,c1ccc2c(c1)C(=O)N(C)C2=O,c1sccc1,c1cnc2ccccc2n1,c1ccc(N=Nc2ccc(N)cc2)cc1,O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,N1C(=O)N(C=O)C(=O)C1(C)C,c1ccc2ocnc2c1,C(=O)C1=C(C)NC(=S)N(C=O)C1,O[Si](C)(C)C,CCCCCC,c1cccc2c1C(=O)NC2=O,N1C(=O)NC(=O)C1=O,c1ccc2ncoc2c1,CC#N,CC(C)CCC,c1c(C)c(C)cc(C)c1C,c1nc2ccccc2oc1=O,CO,C1CC2CCC1C2,C12CC3CC(CC(C3)C1)C2,c1nc2cc(C)ccc2[nH]1,n1ncc2ccccc2c1=O,CC(C)CCCCCCCCCCCC,N1C(=O)c2ccc(P(=O)(c3ccccc3)c3ccc4c(c3)C(=O)NC4=O)cc2C1=O,c1cccc(O)c1,c1cc(C)cc(C)c1,c1cccc(C)c1,c1ccc(N=Nc2ccc(C)cc2)cc1,c1ccc(N=Nc2ccc(C#N)cc2)cc1,c1cccc(S(=O)(=O)c2ccccc2)c1,c1c[nH]cn1,c1ccc(C2NC(=O)c3ccccc32)cc1,C(=O)CC,CC(C)(C)C,CC,N1C(=O)c2ccc(C#Cc3ccccc3)cc2C1=O,c1ccc(N=Nc2ccccc2)cc1,ON1C(=O)c2ccccc2C1=O,n1c(=O)c2cc3c(=O)[nH]c(=O)c3cc2c1=O,c1cc2c(cc1)C(=O)NC2=O
O=C1c2c(-c3ccccc3)cc(-c3ccccc3)c(-c3ccccc3)c2C(=O)N1c1cccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(Oc5ccccc5)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)c1,357.0,357.0,357.0,0.2113546123337226,0.6838119467370886,0.2500596141176197,0.3514209664147509,0.1508796267763026,0.0612106541861013,0.2618963530809504,0.7709881214813396,0.5102941123203384,0.8440790944711585,0.8923879983113451,0.7629873533115269,0.5848181654504547,0.4631667376784081,0.6867202297541479,0.7736350777216001,0.2501418583661098,0.4411641257239234,0.769393653938269,0.6681854904431024,0.1044068697968073,0.067066745203117,0.1472108250107722,0.6154447938853501,0.2203824561122692,0.252189771987421,1.0,0.9190721846483878,0.0010937143607012,0.0,0.1681742992988056,0.4647660911073631,0.0805194805194794,0.1968406380672139,0.3587584814051105,0.0910794452724952,0.1947833126985387,0.0,0.1484947988814353,0.3031080802774364,0.0588270687080876,0.1111111111111111,0.8000000000000002,0.0344838570592366,0.0,0.1860473338471656,0.157067686518545,0.4272974442631861,0.2738527209338257,0.1288454253328891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1c2c(-c3ccccc3)cc(-c3ccccc3)c(-c3ccccc3)c2C(=O)N1c1ccc(N2C(=O)c3c(c(-c4ccccc4)c(-c4ccc(Oc5ccccc5)cc4)c(-c4ccccc4)c3-c3ccccc3)C2=O)cc1,371.0,371.0,371.0,0.2152075466621898,0.6838119467370886,0.2500596141176197,0.3382140858415905,0.1508796267763026,0.0,0.2512161072749157,0.7709881214813401,0.5102941123203384,0.8288682330566564,0.862502560533914,0.7091169507139996,0.5325469570075064,0.4691617503971389,0.632845013173183,0.7621290581231424,0.2503377629575788,0.4382302685243445,0.76022534941513,0.669471300578069,0.1279179436897746,0.0940510807902308,0.1472108250107725,0.5366322446498943,0.2203824561122697,0.2259750539833948,0.9999999438902024,0.9190721846492728,0.0010917757317017,0.0,0.1633076880112889,0.4647660911073631,0.0805194805194794,0.1968406380672139,0.3733958447159436,0.0910794452724952,0.1947833126985387,0.0,0.1484947988814353,0.3031080802774364,0.0588270687080876,0.1111111111111111,0.8000000000000002,0.034287522015714,0.0,0.1860473338471656,0.157067686518545,0.4819192016121288,0.2941951337450028,0.1473509592314731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C1C2C(/C=C/c3ccccc3)CC(/C=C/C3CC(/C=C/c4ccccc4)C4C(=O)N(c5cc(Cl)c(-c6cc(Cl)c(N7C(=O)c8ccc(-c9ccc%10c(c9)C(=O)N(c9cc(Cl)c(-c%11cc(Cl)c(N%12C(=O)C%13C(/C=C/c%14ccccc%14)CC(/C=C/C%14CC(/C=C/c%15ccccc%15)C%15C(=O)N(c%16ccccc%16)C(=O)C%14%15)C%13C%12=O)cc%11Cl)cc9Cl)C%10=O)cc8C7=O)cc6Cl)cc5Cl)C(=O)C34)C2C(=O)N1c1ccccc1,276.0,304.0,288.0,0.2620746566592986,0.5596619077279067,0.2919016030620285,0.3041298773927661,0.3295504411398031,0.4705707849023002,0.498619542875543,0.3888965848101129,0.477710308613788,0.4048069196869286,0.4245675680412935,0.5371453573545122,0.6360310680727368,0.4118305373363562,0.5362782949506917,0.9687007982447804,0.4270291312802639,0.5473192011035581,0.3955367694803168,0.5090984892260046,0.2603759063517106,0.2140949792188777,0.0756072019339958,0.2928283782088434,0.3238714231994466,0.2009833025892805,0.9999848483914864,0.7647217409787239,0.002919329280079,0.1176470588235294,0.8170572552071935,0.6820502790668758,0.3492957746478872,0.0914893106509587,0.520077079771167,0.0,0.2597110835980516,0.0,0.6326421807902947,0.2280260257970426,0.4958146198435614,0.2777777777777778,0.6803818973008395,0.5362741966487208,0.0,0.1983614342469508,0.3804632101753091,0.7220986604783687,0.3853175814703962,0.289687789688975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(O)c1cccc(N2C(=O)CC(c3cc4c(c5ccccc35)C(=O)NC4=O)C2=O)c1,360.0,360.0,360.0,0.0686545968287606,0.6532462919096881,0.5347952710644779,0.4725330179310423,0.3144347894855608,0.4970259975220187,0.5376476386350901,0.6997583279223054,0.420957774996228,0.4499912202325747,0.3823377746297524,0.4429725513274411,0.7635572584118162,0.2387216085877293,0.3472944323891294,0.4726107235487781,0.2677986850740117,0.641342837816606,0.4342076875161856,0.3489171587501141,0.4090550275210283,0.5613162280565396,0.2500587403445533,0.4279650017552743,0.3236500697899511,0.41265497504858,0.9276423526356988,0.8369035999728653,0.0007932075712879,0.0294117647058823,0.163208815172409,0.8450195070337262,0.0,0.5677858987745238,0.0196791217845656,0.0981872785696227,0.0749336335442401,0.1516806288954234,0.2619655167518918,0.0266956984215169,0.1820781463064473,0.1111111111111111,0.0,0.0181110707676487,0.0,0.0970062033624022,0.4466187330872446,0.5029757551892914,0.5191320907086505,0.3854536885349141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6cccc7c6C(=O)NC7=O)cc5C4=O)c3)c2)c1)c1ccccc1,261.0,261.0,261.0,0.2813290931601196,0.6601742056415169,0.4771636307366154,0.4139579542354128,0.2604208407707045,0.5072363502688412,0.5278666837035519,0.4846166931335048,0.2829544424162409,0.3124204954940492,0.3823325554546036,0.4804921105091477,0.5393322906324471,0.4294810442169398,0.2284282622567209,0.7446519900500024,0.3753320231836754,0.6125735038810379,0.390460057420093,0.5932295323387071,0.5083393636849842,0.3253575680442555,0.1878448316278934,0.2597171053979568,0.514691624246674,0.1766755789022044,0.9067232094964784,0.0223051617271381,0.0012637721580333,0.0,0.4082205044923568,0.5013393333864756,0.2254545454545446,0.3733622425274894,0.0109328454358692,0.2044602773637524,0.2626038235485093,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.5098188096580527,0.2500000000000001,0.0,0.2462405679231455,0.0,0.1988266103656185,0.4110331000599546,0.3095715284482466,0.314748000743449,0.3655864098999539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3cccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)c3)c2)c1)c1ccccc1,247.0,247.0,247.0,0.2659223007598142,0.6528671336657724,0.4768424528531816,0.400830975053712,0.259177076310106,0.4884548000994381,0.4966629258168133,0.4598566903896356,0.2783988412045582,0.2330603356053418,0.3482187218877615,0.5753680139387107,0.6123852584111392,0.4361036792642452,0.2033053555520507,0.8303829815791992,0.3652488103812962,0.5876380789100798,0.3715884867988269,0.5900728193966718,0.5604556214489391,0.2782725830953274,0.1878448316278934,0.2666462409667612,0.5351249745501722,0.123703927037282,0.9067235101765796,0.022305160791816,0.0012637713283609,0.0,0.4045627710762804,0.5013393333864756,0.2254545454545446,0.3733622425274894,0.0218656908717397,0.2044602773637524,0.2626038235485093,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.4734031803967632,0.2777777777777778,0.0,0.2460699025307488,0.0,0.1988266103656185,0.3768667479179368,0.32933948838985,0.3465316904437592,0.3235479178423939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(S(=O)(=O)c2cccc(NC(=O)c3ccc(N4C(=O)c5ccc(-c6ccc7c(c6)C(=O)NC7=O)cc5C4=O)cc3)c2)c1)c1ccccc1,256.0,256.0,256.0,0.2748232428976297,0.6528671336657724,0.4768424528531825,0.3808101701310291,0.2591770763101078,0.4893796889717982,0.4873759959017731,0.4598566903896356,0.2783988412045582,0.2132202956331648,0.3087441430461299,0.5510843005609058,0.6112071755911959,0.4393106989926608,0.1882367434533352,0.8247354056506185,0.4014953722681543,0.542481519934495,0.3423393988691932,0.5908619976321807,0.584659238264718,0.3085325923018933,0.1878448316278935,0.2714205337506343,0.5351249745501722,0.1528119477452566,0.906723440559432,0.0223051609048843,0.0012637352968614,0.0,0.4009283684909784,0.5013393333864756,0.2254545454545446,0.3733622425274894,0.0327985363076085,0.2044602773637524,0.2626038235485093,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.4734031803967632,0.2777777777777778,0.0,0.2459631744934022,0.0,0.1988266103656185,0.3768667479179353,0.3705414934484013,0.3082632831255745,0.3872320502904591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)cc5)c4)cc3)cc2)c1)c1ccccc1,241.0,241.0,241.0,0.4904764546500593,0.6246158889956196,0.4958108234436298,0.356353561608143,0.2954492163462143,0.5304248662551292,0.5530834582988827,0.492837686897659,0.3302287725186765,0.2542449110160883,0.315035756872087,0.4602625624207974,0.6090146620106061,0.4006431795819795,0.2412803078313606,0.7731510257085863,0.3715075873359341,0.5490059887017419,0.3056505903893266,0.6176725132355856,0.6293986601436317,0.3613201327246611,0.2415977491346428,0.257036107739754,0.4676214512705278,0.1955763405101253,0.9066553904828628,0.0223020062366753,0.0012736184049666,0.0,0.40566997771061,0.4476050994884425,0.3594202898550727,0.3684665333432098,0.0945744202267913,0.3866191679087428,0.4041978292844281,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.4369875511354737,0.5000000000000003,0.02,0.2463667494572189,0.0,0.257152539090865,0.3295038075981684,0.2652863178148669,0.2586994297108107,0.407898023472503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1cccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4cccc(NC(=O)c5ccc(N6C(=O)c7ccc(-c8ccc9c(c8)C(=O)NC9=O)cc7C6=O)cc5)c4)cc3)cc2)c1)c1ccccc1,262.0,262.0,262.0,0.4691317541052631,0.6188185426346989,0.4955560046270224,0.3439437852217955,0.2944624280138406,0.5118302768008904,0.5222411962477553,0.4680776841537898,0.3266312233280968,0.1877549023087996,0.2860575569568536,0.540612679833187,0.6723658358732425,0.4074488782155769,0.2197577493495169,0.8420950710040027,0.3638311543059524,0.5283731297220434,0.2872814153788726,0.6146654220469581,0.6730117512362335,0.3253089900304149,0.2415977491346428,0.262683202311086,0.4841135651606459,0.1519992914452953,0.906655687995487,0.0223020053133127,0.0012736175666017,0.0,0.4020864879899233,0.4476050994884425,0.3594202898550727,0.3684665333432098,0.1031720947928632,0.3866191679087428,0.4041978292844281,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.3641562926128947,0.555555555555556,0.02,0.2461961182920412,0.0,0.257152539090865,0.3008303280353511,0.2801628434075841,0.2853102658525032,0.3701962122612384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccc2c(c1)C(=O)N(c1ccc(Sc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(C8NC(=O)c9ccccc98)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,298.0,298.0,298.0,0.2730468046984258,0.6132086003646883,0.4422834022789872,0.3459094931658106,0.298384183275787,0.6318661326207868,0.5567091601754216,0.4427953725376979,0.4274234325491071,0.2570752874066492,0.3160791090091311,0.4070846792619954,0.6179197173088495,0.4190388139084708,0.1859166772817281,0.7834135823419829,0.3584192418871407,0.5554584095747744,0.404611049558517,0.5866571311368551,0.6470355614330914,0.3324166714494145,0.2581596338440832,0.1510951021767831,0.4569606169618739,0.2067302313231621,0.9999452169939164,0.3097214790702534,0.0018381727160834,0.0,0.341844699635068,0.531059449557291,0.4025974025974022,0.3174849001084109,0.2290242621479517,0.4888493065906189,0.4417962123799442,0.1516806288954234,0.3300500670972576,0.1673561794744732,0.289098873626794,0.4444444444444448,0.2600000000000002,0.3754475325879906,0.0,0.242769895302935,0.2600595809694767,0.5161169453507343,0.3088711187894775,0.4525383191299394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccccc2)cc1)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc(C(=O)Nc6ccc(Oc7ccc(C8NC(=O)c9ccccc98)cc7)cc6)cc5C4=O)cc3)cc1)C2=O,302.0,302.0,302.0,0.2730468046984258,0.5824828099250566,0.4286652677124256,0.3504158204366057,0.3154448687269795,0.5676723775654091,0.5100162790297631,0.4018744170006917,0.4571958416267329,0.241678958073406,0.3231833812172011,0.4720114327721569,0.5989439060186849,0.4029809223815003,0.2292429582265743,0.8385040210677784,0.3159823982449903,0.5093491659817767,0.4023751395024527,0.5574568024509088,0.5339442610680656,0.310701538992109,0.2558308095028727,0.1450500668317489,0.4162734196259058,0.191152706910373,0.9999452169939164,0.8596922499454225,0.0018383250225078,0.0294117647058823,0.3419911447774574,0.5428660710498062,0.3220779220779214,0.380981880130091,0.2326472448259979,0.4888493065906189,0.3275315944480222,0.1516806288954234,0.3300500670972576,0.1746346289540085,0.2184937755677368,0.3333333333333335,0.3400000000000002,0.3754475325879906,0.0,0.242769895302935,0.2600595809694767,0.5161169453507343,0.3088711187894775,0.4525383191299394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7cccc8c7C(=O)NC8=O)cc6C5=O)c4)cc3)c2)cc1)c1ccccc1,253.0,253.0,253.0,0.4343105973592409,0.5959676868543583,0.4915912622675642,0.3626212322549498,0.3421141579229942,0.5396486603966676,0.526441869473827,0.5451086609519294,0.4417897205373961,0.2975410431541068,0.3844250317743397,0.4540806526857791,0.5974737199473799,0.3140213119488324,0.3238804343949173,0.8311020181089734,0.2939229623690631,0.5411503847649803,0.3909810323292212,0.5636726181833471,0.4706901564734307,0.3184701032148851,0.2806610994658314,0.2699883745010275,0.3728872672329711,0.1421288013045434,0.9989654486069436,0.9695941482993976,0.0012664318786699,0.0,0.2531741199349853,0.5223278909845938,0.4133333333333333,0.4237365133446915,0.0983956089228237,0.3866191679087428,0.3334008264164687,0.1516806288954234,0.2695316443586502,0.0266956984215169,0.1092468877838684,0.6388888888888893,0.02,0.2462813343258009,0.0,0.2411986821160181,0.2676577194782558,0.3071333234465386,0.2729568504414033,0.2900512091238358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2cccc(Oc3ccc(NC(=O)c4cccc(N5C(=O)c6ccc(-c7ccc8c(c7)C(=O)NC8=O)cc6C5=O)c4)cc3)c2)cc1)c1ccccc1,253.0,253.0,253.0,0.4184324990598712,0.589254970015397,0.4912962089009656,0.3484411048559179,0.34097156090656,0.5210596552743285,0.4958795040742668,0.5203486582080602,0.4376017056321272,0.2166004624403965,0.3489535718632591,0.5548245618538288,0.6761711442307631,0.3233179335615129,0.2968099861985269,0.9204517102183736,0.282813979383377,0.5159472318121596,0.3687639082769595,0.5597300790379756,0.530867489611641,0.2748081768853965,0.2806610994658314,0.2766673982209824,0.394108335090403,0.0893465687605123,0.9989640668737731,0.993428619566745,0.0012664310466732,0.0,0.2495759541397625,0.5223278909845938,0.4133333333333333,0.4237365133446915,0.1082351698151064,0.3866191679087428,0.3334008264164687,0.1516806288954234,0.2695316443586502,0.0266956984215169,0.0364156292612894,0.6944444444444449,0.02,0.246110668938714,0.0,0.2411986821160181,0.2330945098201627,0.3265905383360538,0.3032334827856382,0.2461567614280082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O=C(Nc1ccc(Oc2ccc(S(=O)(=O)c3ccc(Oc4ccc(NC(=O)c5cccc(N6C(=O)c7ccc(-c8cccc9c8C(=O)NC9=O)cc7C6=O)c5)cc4)cc3)cc2)cc1)c1ccccc1,263.0,263.0,263.0,0.5025563262626667,0.6246158889956196,0.4958108234436298,0.3603514289372289,0.2954492163462143,0.5592126446462198,0.5819824824075911,0.492837686897659,0.3302287725186765,0.2376224088392661,0.3260904035064167,0.4692892370035184,0.5442466480460472,0.4108274204849131,0.1450346988838151,0.7718059144548391,0.3367178559292704,0.6029935493276004,0.3299436998882475,0.6184242860327429,0.6643357017161664,0.3554390317960803,0.2415977491346428,0.1879911650762029,0.4676214512705278,0.1556784429566445,0.9066556334520276,0.0223020064461345,0.0012736474412973,0.0,0.4058451755537163,0.4476050994884425,0.3594202898550727,0.3684665333432098,0.1977465150196549,0.3866191679087428,0.2626038235485093,0.1516806288954234,0.3557710715922818,0.0266956984215169,0.3641562926128947,0.555555555555556,0.02,0.246270411082502,0.0,0.257152539090865,0.2649057454079182,0.3439387973223821,0.3281969485148333,0.4333418808309349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
