smile,value_min,value_max,value_mean,labled,testTemperature,testfrequency,VR3_A,AATS7d,AATS3i,MATS3dv,MATS5d,MATS7d,MATS3m,MATS6m,MATS1v,MATS7v,MATS7are,MATS7p,MATS1i,MATS3i,GATS8d,GATS3s,GATS7m,GATS8m,GATS5v,GATS6v,GATS7v,GATS8v,GATS7p,GATS8p,GATS1i,GATS7i,AXp-1d,SaaaC,MINdO,AETA_beta_ns_d,IC1,IC2,IC5,BIC0,MIC0,MIC5,PEOE_VSA8,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA10,AMID_N,JGI10,PetitjeanIndex,C1=CC=CC=C1,CN,COC1=CC=C2CNCC2=C1,C=O,CC=O,O=CC1=CC=CC=C1,COC1=CC=C(C)C=C1,CC(C)=O,OC1=CC=C2CNCC2=C1,NC1=CC=C(S)C=C1,N#CC1=CC=CC=C1O,CC1=CC=C2CN(C)CC2=C1,NC1=CC=C(O)C=C1,CC1=CC(C)=CC(C)=C1,C1=CC=C(C2=CC=C3CNCC3=C2)C=C1,O=C1NCC2=CC=C(O)C=C12,OC1=CC=C(C2=CC=CC=C2)C=C1,CC1=CC=CC(N)=C1,CC1=CC=C(O)C=C1C,O=C1NCC2=CC(O)=CC=C12,CSC1=CC=C(N)C=C1,COC1=CC=CC(O)=C1,COC1=CC=C(N)C=C1,CCC1=CC=C(O)C=C1,CCC1=CC=C(N)C=C1,CN1CC2=CC=C(O)C=C2C1,NC1=CC=CC=C1,CC1=CC=C(O)C=C1,O=CC1=CC=C2CNCC2=C1
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0037,0.0037,0.0037,0,0,0.465376384,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0035,0.0035,0.0035,0,0.111111111,0.155125461,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0035,0.0035,0.0035,0,0.222222222,0.387813653,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0034,0.0034,0.0034,0,0,0.155125461,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.003,0.003,0.003,0,0.222222222,0.310250922,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0028,0.0028,0.0028,0,0.111111111,0.387813653,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0024,0.0024,0.0024,0,0,0.387813653,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0019,0.0019,0.0019,0,0.111111111,0.232688192,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0017,0.0017,0.0017,0,0.111111111,0.310250922,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015,0.0015,0.0015,0,0,0.310250922,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(Oc4cccc(Oc5cccc(-n6c(=O)c7cc8c(=O)n([H])c(=O)c8cc7c6=O)c5)c4C#N)c3C#N)c2C#N)c1,0.0015,0.0015,0.0015,0,0,0.232688192,0.727843688,0.73145002,0.3025412,0.481624277,0.111754897,0.61996464,0.642238814,0.553102115,0.351692013,0.379835084,0.155636535,0.419036753,0.605009164,0.439101571,0.122770998,0.664381079,0.755542459,0.562944416,0.054876252,0.748574533,0.660752834,0.412447753,0.633249701,0.326785965,0.273209394,0.84356752,0.666951391,0.254452617,0.563137737,0.785714286,0.489476579,0.463389063,0.666561833,0.34550467,0.306699079,0.544538171,0.249602822,0.069537056,0.571428571,0.783307498,0.0457708,0.494921736,0.299623811,0.495765708,0.074543797,1,6,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0078,0.0081,0.00795,0,0.388888889,0.077562731,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.006,0.006,0.006,0,0.388888889,0.155125461,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0046,0.0048,0.0047,0,0.388888889,0.232688192,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0035,0.0037,0.0036,0,0.388888889,0.310250922,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.003,0.00308,0.00304,0,0.388888889,0.542939114,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.00245,0.0026,0.002525,0,0.388888889,0.387813653,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2C#N)c1,0.0017,0.00185,0.001775,0,0.388888889,0.465376384,0.556813536,0.750813261,0.549638831,0.601594171,0.793107046,0.363285172,0.722257585,0.434243013,0.522943786,0.373155815,0.723652763,0.437695176,0.821677772,0.28152147,0.036663146,0.51940513,0.277466365,0.535442938,0.244974754,0.598401448,0.416093686,0.304561727,0.538333258,0.124724877,0.014340388,0.618962741,0.484190799,0.297804484,0.457865898,0.20754717,0.72793028,0.627476914,0.786196833,0.667656567,0.752020319,0.647344805,0.249602822,0,0.428571429,0.427258635,0.085907559,0,0.599874604,0.232103555,0.61501032,0.782608696,5,5,0,4,4,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.005,0.005,0.005,0,0.755555556,0.155125461,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0043,0.0043,0.0043,0,0.755555556,0.232688192,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0041,0.0041,0.0041,0,0.755555556,0.387813653,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0041,0.0041,0.0041,0,0.755555556,0.310250922,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0035,0.0035,0.0035,0,0.755555556,0.465376384,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0033,0.0033,0.0033,0,0.666666667,0.232688192,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0033,0.0033,0.0033,0,0.666666667,0.155125461,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0031,0.0031,0.0031,0,0.666666667,0.310250922,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0028,0.0028,0.0028,0,0.555555556,0.155125461,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
[H]c1cccc(Oc2cccc(Oc3cccc(N4C(=O)c5ccc(C(c6ccc7c(c6)C(=O)N([H])C7=O)(C(F)(F)F)C(F)(F)F)cc5C4=O)c3)c2)c1,0.0027,0.0027,0.0027,0,0.666666667,0.387813653,0.581616534,0.736598964,0.597293883,0.543826018,0.877046193,0.334646971,0.615407206,0.523516656,0.543110234,0.45264474,0.772596977,0.467870481,0.819751349,0.290489757,0.065553506,0.54462778,0.2050096,0.461579851,0.291805753,0.523674035,0.315411924,0.257252453,0.515191652,0.125473879,0.021771933,0.616022211,0.429146092,0.297804484,0.449428559,0.215686275,0.503259518,0.471170746,0.774056386,0.644125315,0.699623386,0.597005355,0.499205645,0.092364375,0.285714286,0.56967818,0.085886023,0,0.5,0.092764627,0.653882743,0.782608696,5,5,0,4,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
